playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478402,2018,Connor McDavid,2018020524,EDM,STL,HOME,20181218,C,5on5,910.0,17.0,-0.045,0.3608,0.2693,0.44,0.4898,0.4,0.4412,1.0,1.587,0.092,0.099,0.35,0.038,0.845,0.575,0.092,0.086,0.086,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,6.0,1.0,4.0,1.0,2.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,1.885,2.0,1.888,0.0,0.02,0.0,0.0,0.112,0.104,0.104,17.0,2.0,1.0,2.0,12.0,3.0,2.0,5.0,7.0,6.0,4.0,1663.0,0.0,0.0,0.0,0.0,6.051,0.535,0.526,0.5,0.492,6.0,2.0,3.0,11.0,0.0,0.0,0.0,6.0,2.0,0.0,0.256,0.279,0.0,0.0,0.0,0.0,10.34,8.0,7.496,0.086,0.0,0.0,0.621,0.581,0.572,8.542,0.948,0.902,1.011,0.963,8.0,4.0,2.0,14.0,0.0,0.0,0.0,7.0,4.0,1.0,0.193,0.374,0.381,0.0,0.0,0.0,15.311,12.0,13.062,0.114,0.0,0.0,1.062,1.135,1.084,0.607,1.647,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020524,EDM,STL,HOME,20181218,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020524,EDM,STL,HOME,20181218,C,5on4,433.0,7.0,-0.045,0.9201,0.0,0.9,0.6667,0.8571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,167.0,0.0,0.0,0.0,0.0,4.275,0.426,0.426,0.426,0.426,3.0,3.0,3.0,9.0,0.0,0.0,0.0,4.0,2.0,0.0,0.144,0.282,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.09,0.0,0.0,0.516,0.516,0.516,0.742,0.037,0.037,0.037,0.037,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.005,0.0,0.0,0.041,0.041,0.041,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020557,EDM,T.B,HOME,20181222,C,other,542.0,13.0,2.125,0.2465,0.0,0.6,0.0,0.6,0.0,1.0,0.904,0.148,0.084,0.15,0.023,0.324,0.271,0.148,0.148,0.148,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.019,0.0,0.0,0.167,0.167,0.167,13.0,5.0,2.0,1.0,5.0,1.0,0.0,6.0,6.0,1.0,1.0,778.0,0.0,0.0,0.0,0.0,2.06,0.321,0.321,0.321,0.321,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.001,0.32,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.042,0.0,0.0,0.363,0.363,0.363,1.545,0.981,0.981,0.981,0.981,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.981,0.0,0.0,1.0,2.0,2.0,2.0,0.02,0.0,0.0,1.001,1.001,1.001,0.0,0.066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020557,EDM,T.B,HOME,20181222,C,all,1407.0,26.0,2.125,0.4044,0.1987,0.5918,0.3714,0.561,0.32,1.0,5.656,0.904,0.538,0.953,0.147,2.601,1.857,0.892,0.865,0.854,2.0,1.0,5.0,2.0,2.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,7.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,5.0,1.0,0.038,0.646,0.22,0.0,0.0,0.0,8.545,7.0,6.637,0.0,0.118,0.0,0.0,1.022,0.978,0.965,26.0,8.0,5.0,4.0,9.0,1.0,1.0,9.0,15.0,9.0,9.0,2193.0,0.0,0.0,0.0,0.0,16.678,1.959,1.92,1.909,1.871,17.0,6.0,6.0,29.0,3.0,0.0,0.0,11.0,11.0,1.0,0.351,1.388,0.22,0.0,3.0,0.0,28.176,23.0,22.53,0.282,0.0,0.0,2.241,2.183,2.139,14.085,2.885,2.744,3.0,2.852,18.0,0.0,2.0,20.0,4.0,2.0,1.0,9.0,4.0,5.0,0.193,0.584,2.108,1.0,0.0,3.0,21.231,18.0,19.079,0.177,0.834,0.834,2.228,2.311,2.303,0.736,2.969,26.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020557,EDM,T.B,HOME,20181222,C,5on5,805.0,12.0,2.125,0.3567,0.2367,0.5263,0.4127,0.4839,0.3478,1.0,4.051,0.536,0.367,0.679,0.106,1.92,1.391,0.524,0.498,0.486,1.0,0.0,3.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,4.0,0.0,0.038,0.499,0.0,0.0,0.0,0.0,5.545,5.0,4.637,0.0,0.077,0.0,0.0,0.613,0.569,0.556,12.0,3.0,3.0,2.0,4.0,0.0,1.0,2.0,9.0,7.0,8.0,1256.0,0.0,0.0,0.0,0.0,11.476,1.055,1.023,1.005,0.974,10.0,5.0,5.0,20.0,1.0,0.0,0.0,9.0,6.0,0.0,0.287,0.768,0.0,0.0,1.0,0.0,19.176,15.0,14.53,0.171,0.0,0.0,1.226,1.169,1.133,12.539,1.903,1.763,2.019,1.87,16.0,0.0,2.0,18.0,3.0,2.0,1.0,9.0,4.0,3.0,0.193,0.584,1.126,1.0,0.0,2.0,19.231,16.0,17.079,0.157,0.834,0.834,1.226,1.31,1.302,0.736,2.374,26.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020557,EDM,T.B,HOME,20181222,C,4on5,16.0,1.0,2.125,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,159.0,0.0,0.0,0.0,0.0,0.825,0.063,0.063,0.063,0.063,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.005,0.0,0.0,0.069,0.069,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020557,EDM,T.B,HOME,20181222,C,5on4,44.0,0.0,2.125,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.702,0.22,0.086,0.125,0.018,0.357,0.194,0.22,0.22,0.22,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.022,0.0,0.0,0.241,0.241,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317,0.52,0.513,0.52,0.513,3.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.3,0.22,0.0,2.0,0.0,5.0,4.0,4.0,0.063,0.0,0.0,0.583,0.583,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020576,EDM,VAN,HOME,20181227,C,other,167.0,0.0,1.845,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.733,0.051,0.054,0.096,0.029,0.594,0.176,0.051,0.051,0.051,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.014,0.0,0.0,0.065,0.065,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.793,0.185,0.184,0.185,0.184,1.0,3.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.053,0.0,0.0,0.239,0.239,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020576,EDM,VAN,HOME,20181227,C,all,1666.0,28.0,1.845,0.645,0.6665,0.7308,0.5556,0.6667,0.5714,1.0,2.229,0.158,0.124,0.464,0.078,1.31,0.865,0.158,0.148,0.148,2.0,0.0,1.0,2.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,6.325,3.0,2.774,0.0,0.028,0.0,0.0,0.186,0.174,0.174,28.0,9.0,1.0,2.0,16.0,5.0,3.0,3.0,17.0,4.0,7.0,1934.0,2.0,2.0,1.0,0.0,17.998,1.268,1.249,1.2,1.182,15.0,11.0,12.0,38.0,2.0,0.0,0.0,23.0,3.0,0.0,0.828,0.44,0.0,2.0,0.0,0.0,35.238,26.0,24.244,0.265,0.0,0.0,1.533,1.453,1.431,9.19,0.698,0.691,0.783,0.775,10.0,3.0,1.0,14.0,1.0,1.0,0.0,9.0,4.0,0.0,0.263,0.436,0.0,1.0,0.0,0.0,16.174,13.0,14.881,0.134,0.106,0.106,0.727,0.816,0.814,1.267,0.634,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020576,EDM,VAN,HOME,20181227,C,5on5,1334.0,28.0,1.845,0.5,0.669,0.641,0.5882,0.5667,0.6061,1.0,1.497,0.107,0.07,0.368,0.049,0.717,0.689,0.107,0.097,0.097,0.0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,5.325,2.0,1.774,0.0,0.014,0.0,0.0,0.121,0.11,0.11,28.0,9.0,1.0,2.0,16.0,5.0,3.0,3.0,17.0,4.0,7.0,1798.0,2.0,2.0,1.0,0.0,11.679,0.698,0.695,0.63,0.627,10.0,7.0,8.0,25.0,0.0,0.0,0.0,16.0,1.0,0.0,0.498,0.2,0.0,0.0,0.0,0.0,22.238,17.0,15.244,0.132,0.0,0.0,0.83,0.75,0.746,9.19,0.698,0.691,0.783,0.775,10.0,3.0,1.0,14.0,1.0,1.0,0.0,9.0,4.0,0.0,0.263,0.436,0.0,1.0,0.0,0.0,16.174,13.0,14.881,0.134,0.106,0.106,0.727,0.816,0.814,1.267,0.627,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020576,EDM,VAN,HOME,20181227,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020576,EDM,VAN,HOME,20181227,C,5on4,165.0,0.0,1.845,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,3.526,0.385,0.37,0.385,0.37,4.0,1.0,2.0,7.0,2.0,0.0,0.0,3.0,2.0,0.0,0.145,0.24,0.0,2.0,0.0,0.0,7.0,5.0,5.0,0.08,0.0,0.0,0.465,0.465,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020585,EDM,S.J,HOME,20181229,C,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020585,EDM,S.J,HOME,20181229,C,all,1194.0,26.0,1.955,0.5954,0.1642,0.5,0.2813,0.5385,0.2453,1.0,4.038,0.497,0.274,0.99,0.312,1.681,1.247,0.469,0.474,0.446,0.0,0.0,5.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,6.0,0.0,1.0,1.0,3.0,1.0,1.0,0.102,0.133,0.262,0.0,1.0,1.0,4.578,5.0,4.653,1.0,0.06,0.0,0.262,0.295,0.268,0.266,26.0,5.0,2.0,7.0,12.0,3.0,3.0,6.0,14.0,6.0,8.0,2406.0,0.0,0.0,0.0,1.0,14.95,1.445,1.407,1.352,1.315,16.0,5.0,1.0,22.0,3.0,2.0,1.0,14.0,6.0,1.0,0.471,0.711,0.262,0.0,2.0,1.0,20.164,21.0,19.462,0.223,0.431,0.431,1.237,1.146,1.133,12.354,0.982,0.969,1.066,1.052,12.0,6.0,4.0,22.0,2.0,1.0,0.0,11.0,7.0,0.0,0.359,0.623,0.0,1.0,1.0,0.0,24.517,18.0,19.627,0.162,0.085,0.085,1.06,1.154,1.145,0.505,2.571,18.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020585,EDM,S.J,HOME,20181229,C,5on5,1108.0,25.0,1.955,0.5793,0.1817,0.4762,0.2778,0.5135,0.2391,1.0,4.038,0.497,0.274,0.99,0.312,1.681,1.247,0.469,0.474,0.446,0.0,0.0,5.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,6.0,0.0,1.0,1.0,3.0,1.0,1.0,0.102,0.133,0.262,0.0,1.0,1.0,4.578,5.0,4.653,1.0,0.06,0.0,0.262,0.295,0.268,0.266,25.0,5.0,2.0,6.0,12.0,3.0,3.0,6.0,13.0,6.0,7.0,2051.0,0.0,0.0,0.0,1.0,13.905,1.352,1.315,1.26,1.222,16.0,3.0,1.0,20.0,3.0,2.0,1.0,12.0,6.0,1.0,0.379,0.711,0.262,0.0,2.0,1.0,18.164,19.0,17.462,0.196,0.431,0.431,1.117,1.026,1.013,12.354,0.982,0.969,1.066,1.052,12.0,6.0,4.0,22.0,2.0,1.0,0.0,11.0,7.0,0.0,0.359,0.623,0.0,1.0,1.0,0.0,24.517,18.0,19.627,0.162,0.085,0.085,1.06,1.154,1.145,0.453,2.04,15.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020585,EDM,S.J,HOME,20181229,C,4on5,11.0,1.0,1.955,0.0,0.0028,0.0,0.25,0.0,0.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.361,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2018,Connor McDavid,2018020585,EDM,S.J,HOME,20181229,C,5on4,75.0,0.0,1.955,1.0,0.2308,1.0,0.5,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.045,0.092,0.092,0.092,0.092,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.027,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
